"animals","condition","elevator","lat","lon","quarter","price","rooms","size","url","distance_to_bud_center","nearest_stop_distance","nearest_stop_distance_rail"
"no","like new","no",47.514927,19.1295022,14,150000,2,42,"https://ingatlan.jofogas.hu/budapest/Budapest_1141__Fischer_Istvan_utca_94_1em__8_77807318.htm",6382.70868704397,286.076322223535,475.840578807513
"only small pets","good","yes",47.4608775,19.05103,11,115000,1,29,"https://ingatlan.jofogas.hu/budapest/Budapest_11__ker_i_29_nm_es_lakas_kiado__1785265_76602852.htm",3520.30422621748,102.458248715315,252.759998467441
NA,"good","no",47.4709356,19.0171027,11,130000,1,50,"https://ingatlan.jofogas.hu/budapest/Budapest_11__ker_i_50_nm_es_lakas_kiado_78968184.htm",3523.65173326272,213.27588285333,575.677702496583
NA,"like new","yes",47.4746357,19.0450131,11,130000,1,48,"https://ingatlan.jofogas.hu/budapest/Budapest_11__ker_i_kiado_48_nm_es_lakas_78931041.htm",2045.67351028626,126.486892229905,126.486892229905
NA,"like new","no",47.4891584905997,19.0137593761963,12,344630,3,100,"https://ingatlan.jofogas.hu/budapest/Budapest_12__ker_i_kiado_100_nm_es_lakas_73372589.htm",2854.81863022043,174.098360708561,174.098360708561
"only small pets","like new","yes",47.5358656,19.0765416,13,140000,2,52,"https://ingatlan.jofogas.hu/budapest/Budapest_13__ker_Csongor_utca_kiado_lakas_78300892.htm",5184.64018512173,227.751154888256,623.5825794031
NA,"like new","yes",47.5335473,19.0717528,13,160000,1,43,"https://ingatlan.jofogas.hu/budapest/Budapest_13__ker_i_kiado_43_nm_es_lakas_76582018.htm",4819.064360378,212.664382410979,380.739436590582
"no","newly built","yes",47.523788,19.0696002,13,150000,2,55,"https://ingatlan.jofogas.hu/budapest/Budapest_13__kerulet_alberlet_79182932.htm",3742.49334101479,273.258345008502,325.212424315541
"only small pets","good","no",47.5126618,19.1088199,14,130000,2,68,"https://ingatlan.jofogas.hu/budapest/Budapest_14__ker_i_kiado_68_nm_es_lakas__2255699_78098733.htm",4867.3114441873,254.534375648944,721.80711983607
NA,"like new","no",47.5257418535373,19.117094961377,14,180000,2,79,"https://ingatlan.jofogas.hu/budapest/Budapest_14__ker_i_kiado_79_nm_es_lakas_74830436.htm",6172.7986745641,84.8014110068573,805.543516999484
NA,"renovated","yes",47.4595496,19.1795801,18,150000,1,43,"https://ingatlan.jofogas.hu/budapest/Budapest_18__keruletben_igenyes_lakas_kiado_76495484.htm",10319.1080438116,279.672943559249,1541.73607541404
"only small pets","good","no",47.5192582,19.0058151,2,434729,2,102,"https://ingatlan.jofogas.hu/budapest/Budapest_2__ker_i_102_nm_es_lakas_kiado__2414118_78973173.htm",4540.64636965396,171.315828660149,615.374973784748
NA,"like new","no",47.5235872,19.0026643,2,185000,2,68,"https://ingatlan.jofogas.hu/budapest/Budapest_2__ker_i_kiado_68_nm_es_lakas_78379323.htm",5039.80102362871,43.4642854903723,805.732920436068
"no","good","no",47.5151367,19.0187187,2,150000,2,45,"https://ingatlan.jofogas.hu/budapest/Budapest_2_ker_lakas_kiado_76896204.htm",3519.37017509236,256.5987527037,719.253242120453
"only small pets","good","no",47.5582217,19.0116894,3,290000,4,110,"https://ingatlan.jofogas.hu/budapest/Budapest_3__ker_i_110_nm_es_lakas_kiado__2377255_78101071.htm",7901.32728602476,124.158488825995,1738.30943298508
NA,"like new","no",47.5736851,19.095376,4,150000,2,67,"https://ingatlan.jofogas.hu/budapest/Budapest_4__ker_i_kiado_67_nm_es_lakas_78201221.htm",9623.19346854478,202.162522669204,973.224568319227
NA,"like new","yes",47.4883055,19.0568587,5,298519,2,101,"https://ingatlan.jofogas.hu/budapest/Budapest_5__ker_i_101_nm_es_lakas_kiado_77670252.htm",622.333556823811,154.462945744267,154.462945744267
"only small pets","good","yes",47.4950949,19.0539535,5,462690,3,132,"https://ingatlan.jofogas.hu/budapest/Budapest_5__ker_i_132_nm_es_lakas_kiado__2112452_72390882.htm",347.344435450964,93.3189560030181,273.489777810474
"only small pets","good","yes",47.5044707,19.0503985,5,150000,1,30,"https://ingatlan.jofogas.hu/budapest/Budapest_5__ker_i_30_nm_es_lakas_kiado__2296745_76395087.htm",1334.65280387132,168.205804774914,286.087698887914
NA,"like new","yes",47.510485,19.054701,5,250000,2,65,"https://ingatlan.jofogas.hu/budapest/Budapest_5__ker_i_65_nm_es_lakas_kiado_74130758.htm",2017.5151888818,122.744096665659,136.247270824552
"only small pets","good","yes",47.5044707,19.0503985,5,266764,3,71,"https://ingatlan.jofogas.hu/budapest/Budapest_5__ker_i_kiado_71_nm_es_lakas__2423404_79231143.htm",1334.65280387132,168.205804774914,286.087698887914
"only small pets","good","yes",47.5044926,19.0662254,6,4e+05,2,67,"https://ingatlan.jofogas.hu/budapest/Budapest_6__ker_i_67_nm_es_lakas_kiado__2097550_74392368.htm",1739.91788271644,133.751464818263,165.237736273582
NA,"like new","no",47.5086675,19.0638861,6,320000,3,71,"https://ingatlan.jofogas.hu/budapest/Budapest_6__ker_i_71_nm_es_lakas_kiado_75233728.htm",2030.38127311995,245.999039213823,245.999039213823
NA,"like new","no",47.5086675,19.0638861,6,320000,3,71,"https://ingatlan.jofogas.hu/budapest/Budapest_6__ker_i_kiado_71_nm_es_lakas_74620554.htm",2030.38127311995,245.999039213823,245.999039213823
NA,"like new","no",47.5086675,19.0638861,6,320000,3,71,"https://ingatlan.jofogas.hu/budapest/Budapest_6__ker_i_kiado_71_nm_es_lakas_78631124.htm",2030.38127311995,245.999039213823,245.999039213823
"only small pets","good","no",47.500342,19.0691348,7,149000,2,63,"https://ingatlan.jofogas.hu/budapest/Budapest_7__ker_i_63_nm_es_lakas_kiado__2404969_78752988.htm",1594.8241586833,26.2087962982479,30.064515918666
"only small pets","good","yes",47.500342,19.0691348,7,250000,2,81,"https://ingatlan.jofogas.hu/budapest/Budapest_7__ker_i_kiado_81_nm_es_lakas__2387868_78351948.htm",1594.8241586833,26.2087962982479,30.064515918666
NA,"like new","no",47.4917895615554,19.069386760852,8,160000,2,67,"https://ingatlan.jofogas.hu/budapest/Budapest_8__ker_i_67_nm_es_lakas_kiado_78201407.htm",1356.05665677257,158.522543177404,158.522543177404
"only small pets","good","yes",47.4913902,19.0677566,8,211902,1,72,"https://ingatlan.jofogas.hu/budapest/Budapest_8__ker_i_kiado_72_nm_es_lakas__2298584_76439761.htm",1237.31952531148,273.769046579113,273.769046579113
"only small pets","good","no",47.4842928,19.0621604,9,230000,2,85,"https://ingatlan.jofogas.hu/budapest/Budapest_9__ker_i_kiado_85_nm_es_lakas__2388002_78353862.htm",1221.15518089237,47.7995695992838,149.448207092242
"no","newly built","yes",47.4222354,19.2033205,18,129000,1,34,"https://ingatlan.jofogas.hu/budapest/Budapest_Airport_Studio_Apartman_kiado___9_percre_a_reptertol_79171765.htm",13854.64441739,426.495466122344,1201.29399152151
"no","renovated","no",47.5358656,19.0765416,13,90000,1,40,"https://ingatlan.jofogas.hu/budapest/Budapest_Frangepan_utca_6_fsz_6_a_1139_78288874.htm",5184.64018512173,227.751154888256,623.5825794031
"no","like new","yes",47.540151,19.0343802,3,90000,1,38,"https://ingatlan.jofogas.hu/budapest/Budapest_III__keruleteben_1_szobas_lakas_garazzsal_kiado_78639359.htm",5456.44750056128,248.850338287092,262.779156880451
"no","renovated","no",47.509914,19.035703,2,2e+05,2,80,"https://ingatlan.jofogas.hu/budapest/Budapest_II__keruleti__ket_szoba_hallos__80_nm_es_tegla_lakas_kiado_78917383.htm",2269.23946427108,123.622969403214,312.587768297462
"no","renovated","no",47.485286,19.0649584,9,165000,2,49,"https://ingatlan.jofogas.hu/budapest/Budapest_IX__Raday_u__2_szobas_lakas_kiado_76605183.htm",1298.75896549984,78.6949946807391,312.88223200737
"no","good","no",47.4786055,19.079665,9,115000,1,38,"https://ingatlan.jofogas.hu/budapest/Budapest_IX_ker_Telepy_utcaban_lakas_kiado_79204479.htm",2630.02076837201,276.030034530011,276.030034530011
"only small pets","like new","yes",47.4813044,19.0758794,9,250000,3,75,"https://ingatlan.jofogas.hu/budapest/Budapest_IX_ker_Tompa_utcaban_igenyes_lakas_kiado_79232777.htm",2224.24802106115,209.816433066269,247.383995316179
"no","renovated","yes",47.4813044,19.0758794,9,150000,2,78,"https://ingatlan.jofogas.hu/budapest/Budapest_IX_kerulet_Marton_utca_76489313.htm",2224.24802106115,209.816433066269,247.383995316179
"no","newly built","yes",47.4813044,19.0758794,9,160000,2,55,"https://ingatlan.jofogas.hu/budapest/Budapest_IX_kerulet_lakas_kiado__geotermius_futes_79107693.htm",2224.24802106115,209.816433066269,247.383995316179
"no","renovated","no",47.4915496,19.0359819,1,110000,1,30,"https://ingatlan.jofogas.hu/budapest/Budapest_I__Kerulet_78825491.htm",1163.70715128391,210.84374315303,301.136272758736
"only small pets","renovated","yes",47.5218028,19.0564222,13,140000,1,42,"https://ingatlan.jofogas.hu/budapest/Budapest_Robert_Karoly_krt__17_77277814.htm",3283.85615815291,180.515324073528,514.550193728567
NA,"good","yes",47.4970784,19.0601039,7,150000,2,60,"https://ingatlan.jofogas.hu/budapest/Budapest_VII__KER__60m2_LakAS_KiadO_77919484.htm",830.309476822463,174.051615495273,289.587890234027
NA,"renovated","yes",47.507163,19.0626615,6,240000,2,62,"https://ingatlan.jofogas.hu/budapest/Budapest_VI__Keruleteben_kiado_egy_teljesen_felujitott_62nm2_es_lakas_75693046.htm",1839.30375464986,123.938602642028,157.30394876019
NA,"renovated","yes",47.507163,19.0626615,6,240000,2,62,"https://ingatlan.jofogas.hu/budapest/Budapest_VI__Keruleteben_kiado_egy_teljesen_felujitott_62nm2_es_lakas_76011911.htm",1839.30375464986,123.938602642028,157.30394876019
NA,"renovated","yes",47.507163,19.0626615,6,240000,2,62,"https://ingatlan.jofogas.hu/budapest/Budapest_VI__Keruleteben_kiado_egy_teljesen_felujitott_62nm2_es_lakas_77097413.htm",1839.30375464986,123.938602642028,157.30394876019
"only small pets","good","yes",47.5101439,19.0655006,6,150000,3,70,"https://ingatlan.jofogas.hu/budapest/Budapest_VI__keruleteben_kiado_kutyabarat_lakas__kisallat_hozhato__78680418.htm",2232.48533135109,241.478537224699,305.833674248101
"no","renovated","no",47.5002092,19.050914,5,260000,1,59,"https://ingatlan.jofogas.hu/budapest/Budapest_V_Sas_utca_78478006.htm",858.927508067404,147.395744303531,339.32379180364
"no","renovated","no",47.5002092,19.050914,5,345840,3,78,"https://ingatlan.jofogas.hu/budapest/Budapest_V__Ker___kiado_tarsashazi_lakas_77630121.htm",858.927508067404,147.395744303531,339.32379180364
"no","good","yes",47.5002092,19.050914,5,230000,3,68,"https://ingatlan.jofogas.hu/budapest/Budapest_V__Ker___kiado_tarsashazi_lakas_78414141.htm",858.927508067404,147.395744303531,339.32379180364
"no","good","yes",47.4950949,19.0539535,5,1e+05,1,23,"https://ingatlan.jofogas.hu/budapest/Budapest_V_kerulet_alberlet_kiado_79077942.htm",347.344435450964,93.3189560030181,273.489777810474
NA,"good","yes",47.523788,19.0696002,13,170000,2,47,"https://ingatlan.jofogas.hu/budapest/Budapest_XIII__Keruleteben_kiado_efygy_47_nm_es_lakas_77058877.htm",3742.49334101479,273.258345008502,325.212424315541
NA,"good","yes",47.523788,19.0696002,13,170000,2,47,"https://ingatlan.jofogas.hu/budapest/Budapest_XIII__Keruleteben_kiado_efygy_47_nm_es_lakas_77133102.htm",3742.49334101479,273.258345008502,325.212424315541
"only small pets","like new","yes",47.5218028,19.0564222,13,140000,1,42,"https://ingatlan.jofogas.hu/budapest/Budapest_XIII__Robert_Karoly_krt__17_A_77277746.htm",3283.85615815291,180.515324073528,514.550193728567
"yes","good","no",47.5084577,19.0016204,12,130000,2,60,"https://ingatlan.jofogas.hu/budapest/Budapest_XII__Kikelet_utcaban_ketszobas_lakas_kiado_140_ezer_Ft_ho_77554979.htm",4143.03814666465,163.176115768571,220.014489674388
"no","good","no",47.5101199,19.0936737,14,1e+05,1,36,"https://ingatlan.jofogas.hu/budapest/Budapest_XIV__1_szobas_lakas_kiado_79168273.htm",3736.25919996539,159.110630274927,427.367256146761
"only small pets","renovated","no",47.4763568,19.0224196,11,140000,2,52,"https://ingatlan.jofogas.hu/budapest/Budapest_XI__ker__Sasadon_52_nm_es_lakas_kiado_78808460.htm",2824.69010291784,313.70839404694,789.426465639361
"no","good","no",47.4763568,19.0224196,11,120000,1,50,"https://ingatlan.jofogas.hu/budapest/Budapest_XI__kerulet_Kiado_Lakas_1_1_2_szobas_78097613.htm",2824.69010291784,313.70839404694,789.426465639361
"no","good","no",47.4273393,19.1119486,20,60000,1,32,"https://ingatlan.jofogas.hu/budapest/Budapest_XX__keruleti_lakas_csendes_utcaban_79255162.htm",8566.81711058511,160.519891899048,160.519891899048
"only small pets","renovated","no",47.5192582,19.0058151,2,175000,2,55,"https://ingatlan.jofogas.hu/budapest/Budapest__II__kerulet__Endrodi_S__utca_kiado_Alom_Panoramas_lakas_76283456.htm",4540.64636965396,171.315828660149,615.374973784748
"no","renovated","no",47.4970784,19.0601039,7,199000,2,45,"https://ingatlan.jofogas.hu/budapest/Budapest__VII__Csanyi_utca_78471945.htm",830.309476822463,174.051615495273,289.587890234027
"yes","renovated","no",47.5011902,19.0681462,7,150000,1,47,"https://ingatlan.jofogas.hu/budapest/Budapest__VII__ker__Erzsebet_krt__lakas_kiado_78394166.htm",1588.7909266162,92.0480302307339,141.434033588346
"only small pets","good","no",47.5118127,19.1137932,14,140000,1,47,"https://ingatlan.jofogas.hu/budapest/Budapest__XIV__ker__Herminamezo_76374505.htm",5161.99855246993,208.292585398858,581.333911540581
"only small pets","good","no",47.5101199,19.0936737,14,140000,1,47,"https://ingatlan.jofogas.hu/budapest/Budapest__XIV__ker__Herminamezo_76374816.htm",3736.25919996539,159.110630274927,427.367256146761
"no","like new","yes",47.4950949,19.0539535,5,599000,2,60,"https://ingatlan.jofogas.hu/budapest/Budapest___Belvaros_Kristof_ter_2_szobas_lakas_sajat_erk_77813067.htm",347.344435450964,93.3189560030181,273.489777810474
"no","good","no",47.5061569,19.0808465,7,120000,1,50,"https://ingatlan.jofogas.hu/budapest/Budapest_belvarosi_egy_szobas_lakas_kiado_78890869.htm",2686.8815853083,123.356141385275,686.304456707694
"no","like new","yes",47.4928085,19.0754838,8,150000,2,47,"https://ingatlan.jofogas.hu/budapest/Budapest_belvarosi_lakas_kiado_78936131.htm",1812.66101143482,227.439208260799,246.303696327178
"no","renovated","yes",47.498403,19.040759,1,1e+05,1,27,"https://ingatlan.jofogas.hu/budapest/Budapesten_I__keruletben_Attila_ut__i_garzon_kiado_69510274.htm",1034.90390874117,61.5194422135808,116.341101380138
NA,"good","no",47.5044926,19.0662254,6,1e+05,1,22,"https://ingatlan.jofogas.hu/budapest/Budapesten_Nagymezo_utcaban_vallalkozasra_alkalmas_helyiseg_kiado___Bu_77269557.htm",1739.91788271644,133.751464818263,165.237736273582
NA,"renovated","no",47.4920701,19.0553334,5,150000,2,65,"https://ingatlan.jofogas.hu/budapest/Budapesten_V__keruletben_Lakas_Kiado_77106139.htm",300.522412720629,87.5520088569608,87.5520088569608
"no","like new","no",47.5402694,19.0845161,13,120000,1,40,"https://ingatlan.jofogas.hu/budapest/Budapesten__a_XIII__keruletben_40_nm_es__elso_emeleti_lakas_hosszu_tav_78279196.htm",5872.01886361417,91.9781708393905,91.9781708393905
"no","renovated","yes",47.4894243,19.0704408,8,150000,2,50,"https://ingatlan.jofogas.hu/budapest/Budapesten_a_Corvin_Setanynal_2_szobas_felujitott_lakas_kiado_79152378.htm",1473.39663031704,58.8399119709222,61.2562014205146
NA,"renovated","no",47.5011902,19.0681462,7,420000,2,101,"https://ingatlan.jofogas.hu/budapest/Budapesten_a_Dohany_utcaban_tagas__vilagos__101_m2_es_lakas_kiado____B_76352608.htm",1588.7909266162,92.0480302307339,141.434033588346
NA,"renovated","no",47.509229578732,19.0813636779785,7,130000,2,48,"https://ingatlan.jofogas.hu/budapest/Budapesten_a_Varosliget_kozvetlen_kozeleben_1_5_szobas_cirkos_lakas_ki_75783062.htm",2924.02216556655,67.5134611511355,645.655163405172
"no","renovated","no",47.4777744,19.0319832,11,125000,1,41,"https://ingatlan.jofogas.hu/budapest/Budapesti_lakas_kiado_78207421.htm",2195.06220655088,86.5169968668212,426.694926760372
"no","renovated","no",47.529778,19.0808857,13,140000,2,60,"https://ingatlan.jofogas.hu/budapest/Butorozatlan_lakas_hosszutavra_kiado_77208694.htm",4705.26459570807,47.5328437037084,47.5328437037084
"no","like new","no",47.4939615,19.0379897,1,145000,2,65,"https://ingatlan.jofogas.hu/budapest/Butorozatlan_portaszolgalattal_ellatott_lakas_kiado_78973094.htm",1020.88961202559,36.7357733720229,36.7357733720229
"only small pets","renovated","yes",47.4870521,19.1354283,10,115000,1,29,"https://ingatlan.jofogas.hu/budapest/Butorozott_kis_lakas_az_Ors_vezer_teren_79037557.htm",6350.5437709488,173.133155145466,208.468508729772
"no","good","yes",47.587898,19.1027049,4,120000,1,37,"https://ingatlan.jofogas.hu/budapest/Butorozott_lakas_kiado_Budapesten_76456003.htm",11298.1566911314,414.711920684166,1133.63362240217
"no","good","no",47.4898872,19.1685537,10,125000,1,33,"https://ingatlan.jofogas.hu/budapest/Butorozott_lakas_kiado_X__ker__Ors_vezer_ter_kozeleben_78636761.htm",8817.80566474452,106.87662215692,1089.04179215612
"yes","good","no",47.462164,19.00098,11,80000,1,35,"https://ingatlan.jofogas.hu/budapest/Butorozott_lakresz_kiado_76558613.htm",5078.25998825396,159.948262417692,1460.22249446372
NA,NA,"yes",47.5293424,19.0799247,13,180000,2,42,"https://ingatlan.jofogas.hu/budapest/CENTRAL_PARKBAN_kiado_lakas__Stilusosan_BERENDEZETT_es_GEPESITETT__79180645.htm",4628.62371356972,39.6349495792619,39.6349495792619
NA,"like new","yes",47.5218028,19.0564222,13,180000,3,57,"https://ingatlan.jofogas.hu/budapest/CEZAR_HAZBAN_kiado_57_m2_es_2___1_felszobas__UJ_EPITESU_lakas_79248597.htm",3283.85615815291,180.515324073528,514.550193728567
NA,"good","yes",47.495788,19.0778494,8,220000,2,50,"https://ingatlan.jofogas.hu/budapest/CORVIN_SETANYON_kiado_egy_50_nm_es__2_szobas__modern__erkelyes_lakas__77309642.htm",2023.58946957573,29.1692596920509,29.1692596920509
NA,"renovated","no",47.4650836,19.114546,9,130000,2,50,"https://ingatlan.jofogas.hu/budapest/CSENGETTYU_UTCABAN_kiado_50_m2_es__2_szobas__felujitott_lakas_78514936.htm",5647.43125040374,49.6224001242692,412.54633600375
"only small pets","newly built","yes",47.5218028,19.0564222,13,180000,2,57,"https://ingatlan.jofogas.hu/budapest/Cazar_Hazban_57_nm_es_csodalatos_lakas_kiado_79010749.htm",3283.85615815291,180.515324073528,514.550193728567
"only small pets","renovated","no",47.4797508,19.0480023,8,140000,2,65,"https://ingatlan.jofogas.hu/budapest/Centrumban_2_szobas__mosolygos_65_m2_lakas_kiado_77813041.htm",1441.92007615171,262.266994556359,270.903121201567
"only small pets","newly built","yes",47.5218028,19.0564222,13,180000,2,57,"https://ingatlan.jofogas.hu/budapest/Cezar_Haz___57_nm_es_csodalatos_lakas_kiado_79014863.htm",3283.85615815291,180.515324073528,514.550193728567
"yes","like new","yes",47.5218028,19.0564222,13,220000,3,66,"https://ingatlan.jofogas.hu/budapest/Cezar_hazban_kiado_haromszobas_lakas__kisallat__es_gyermekbarat_77602043.htm",3283.85615815291,180.515324073528,514.550193728567
"no","newly built","yes",47.4847078,19.0765481,8,150000,1,44,"https://ingatlan.jofogas.hu/budapest/Corvin_Setany_szomszedsagaban_lakas_kiado_77789443.htm",2081.85311881956,178.632447936805,195.537015996698
"no","good","no",47.485286,19.0649584,9,120000,1,36,"https://ingatlan.jofogas.hu/budapest/Corvin_nal_onallo_kislakas_76201661.htm",1298.75896549984,78.6949946807391,312.88223200737
"no","renovated","yes",47.4894243,19.0704408,8,170000,2,56,"https://ingatlan.jofogas.hu/budapest/Corvin_negyed_kozeleben_56nm_es_lakas_2_fo_reszere_kiado_fix_aron_77053650.htm",1473.39663031704,58.8399119709222,61.2562014205146
"yes","good","yes",47.4873992,19.0843176,8,110000,2,54,"https://ingatlan.jofogas.hu/budapest/Corvin_negyed_kozeleben_kiado_tegla_lakas_78812352.htm",2541.16531499966,175.362501789667,524.298507600668
